Tools	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526256	1	OK	0.0659205	-0.4928311	-0.8662719	-0.0484246	17.082	25.074	-447.030	0.0758681	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526264	1	OK	0.0656783	-0.4928235	-0.8662770	-0.0487400	17.275	25.183	-446.984	0.0734113	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526272	1	OK	0.0655307	-0.4927272	-0.8663174	-0.0491902	17.533	25.345	-446.885	0.0749200	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526280	1	OK	0.0650917	-0.4926547	-0.8663603	-0.0497421	17.779	25.468	-446.883	0.0696754	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526288	1	OK	0.0650333	-0.4926006	-0.8663729	-0.0501321	17.921	25.597	-446.842	0.0677852	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526296	1	OK	0.0645097	-0.4925777	-0.8663914	-0.0507109	18.183	25.648	-446.819	0.0575654	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526304	1	OK	0.0643158	-0.4925536	-0.8663981	-0.0510754	18.379	25.755	-446.855	0.0578792	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526312	1	OK	0.0638335	-0.4925576	-0.8663954	-0.0516849	18.639	25.834	-446.780	0.0451039	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526320	1	OK	0.0633586	-0.4925666	-0.8664017	-0.0520767	18.899	25.838	-446.697	0.0374576	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526328	1	OK	0.0629955	-0.4924988	-0.8664339	-0.0526191	19.109	25.929	-446.794	0.0322722	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526336	1	OK	0.0626155	-0.4924646	-0.8664534	-0.0530696	19.300	25.985	-446.879	0.0290025	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526344	1	OK	0.0623267	-0.4924456	-0.8664668	-0.0533670	19.551	26.066	-446.888	0.0325267	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526352	1	OK	0.0620391	-0.4924490	-0.8664750	-0.0535363	19.717	26.108	-446.936	0.0314629	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526360	1	OK	0.0618994	-0.4924823	-0.8664514	-0.0537731	19.848	26.133	-446.846	0.0321602	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526368	1	OK	0.0616338	-0.4924638	-0.8664699	-0.0539499	20.060	26.178	-446.823	0.0332979	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526376	1	OK	0.0614965	-0.4924748	-0.8664647	-0.0540900	20.248	26.273	-446.708	0.0405900	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526384	1	OK	0.0613267	-0.4924809	-0.8664591	-0.0543163	20.442	26.370	-446.627	0.0371632	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526392	1	OK	0.0611755	-0.4923908	-0.8664926	-0.0547668	20.659	26.554	-446.565	0.0403119	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526400	1	OK	0.0611410	-0.4923692	-0.8664945	-0.0549696	20.781	26.682	-446.554	0.0460928	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526408	1	OK	0.0610106	-0.4924223	-0.8664592	-0.0551953	20.918	26.783	-446.475	0.0439906	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526416	1	OK	0.0608845	-0.4923950	-0.8664692	-0.0554193	21.077	26.918	-446.444	0.0447157	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526424	1	OK	0.0607572	-0.4924014	-0.8664562	-0.0557055	21.174	27.038	-446.520	0.0472759	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526432	1	OK	0.0606393	-0.4923911	-0.8664491	-0.0560339	21.263	27.117	-446.552	0.0466625	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526440	1	OK	0.0605264	-0.4924030	-0.8664337	-0.0562894	21.442	27.228	-446.651	0.0499562	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526448	1	OK	0.0603808	-0.4924337	-0.8664094	-0.0565499	21.563	27.359	-446.685	0.0558324	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526456	1	OK	0.0601515	-0.4924952	-0.8663556	-0.0570809	21.657	27.470	-446.718	0.0545099	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526464	1	OK	0.0599001	-0.4924958	-0.8663455	-0.0574926	21.826	27.577	-446.668	0.0565502	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526472	1	OK	0.0598825	-0.4925582	-0.8663117	-0.0574854	21.928	27.626	-446.705	0.0639297	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526480	1	OK	0.0597075	-0.4925900	-0.8662905	-0.0577138	22.037	27.690	-446.756	0.0641651	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526488	1	OK	0.0596321	-0.4925385	-0.8663123	-0.0579040	22.213	27.824	-446.774	0.0739417	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526496	1	OK	0.0594796	-0.4925953	-0.8662713	-0.0581903	22.360	27.877	-446.664	0.0689693	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526504	1	OK	0.0591622	-0.4926184	-0.8662525	-0.0585968	22.547	27.947	-446.554	0.0647705	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526512	1	OK	0.0589748	-0.4926082	-0.8662715	-0.0585906	22.748	27.986	-446.506	0.0657641	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526520	1	OK	0.0587550	-0.4926096	-0.8662758	-0.0587351	22.920	28.041	-446.503	0.0669164	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526528	1	OK	0.0584838	-0.4925828	-0.8662975	-0.0589106	23.080	28.053	-446.461	0.0633151	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526536	1	OK	0.0583219	-0.4925291	-0.8663451	-0.0588196	23.205	28.010	-446.461	0.0624846	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526544	1	OK	0.0581549	-0.4925009	-0.8663617	-0.0589766	23.254	28.020	-446.390	0.0615054	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526552	1	OK	0.0579928	-0.4924684	-0.8663829	-0.0590972	23.322	28.028	-446.387	0.0588781	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526560	1	OK	0.0578171	-0.4924050	-0.8664217	-0.0592281	23.481	28.077	-446.348	0.0638383	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526568	1	OK	0.0575750	-0.4923914	-0.8664328	-0.0594147	23.572	28.073	-446.364	0.0639788	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526576	1	OK	0.0573652	-0.4923020	-0.8664766	-0.0597182	23.656	28.159	-446.368	0.0660377	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526584	1	OK	0.0572492	-0.4922721	-0.8664958	-0.0597971	23.797	28.207	-446.445	0.0644007	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526592	1	OK	0.0571090	-0.4922082	-0.8665289	-0.0599777	23.890	28.262	-446.480	0.0617438	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526600	1	OK	0.0568523	-0.4921417	-0.8665543	-0.0603982	24.006	28.363	-446.391	0.0578766	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526608	1	OK	0.0568158	-0.4920932	-0.8665649	-0.0606756	24.158	28.472	-446.403	0.0527010	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526624	1	OK	0.0567375	-0.4920676	-0.8665543	-0.0611069	24.443	28.697	-446.455	0.0581590	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526632	1	OK	0.0565401	-0.4920343	-0.8665571	-0.0615162	24.595	28.810	-446.429	0.0563249	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526648	1	OK	0.0562178	-0.4920279	-0.8665327	-0.0622025	24.832	28.948	-446.443	0.0405163	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526656	1	OK	0.0560423	-0.4920213	-0.8665309	-0.0624385	25.053	29.036	-446.435	0.0405361	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526664	1	OK	0.0558730	-0.4919873	-0.8665544	-0.0625317	25.208	29.084	-446.447	0.0450072	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526672	1	OK	0.0556971	-0.4919914	-0.8665382	-0.0628797	25.399	29.218	-446.334	0.0491686	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526680	1	OK	0.0556704	-0.4920379	-0.8665017	-0.0630418	25.589	29.307	-446.284	0.0538914	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526688	1	OK	0.0553197	-0.4920878	-0.8664760	-0.0633137	25.734	29.323	-446.330	0.0499518	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526696	1	OK	0.0552445	-0.4920866	-0.8664672	-0.0635094	25.872	29.421	-446.314	0.0509131	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526704	1	OK	0.0547728	-0.4920697	-0.8664661	-0.0640609	26.087	29.530	-446.361	0.0444300	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526712	1	OK	0.0546617	-0.4920208	-0.8664841	-0.0642883	26.262	29.656	-446.369	0.0487834	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526720	1	OK	0.0545745	-0.4919971	-0.8664760	-0.0646523	26.448	29.816	-446.264	0.0527805	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526728	1	OK	0.0544363	-0.4918949	-0.8665187	-0.0649727	26.604	29.981	-446.294	0.0575559	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526736	1	OK	0.0541837	-0.4918488	-0.8665307	-0.0653711	26.787	30.097	-446.314	0.0585070	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526744	1	OK	0.0540863	-0.4918253	-0.8665075	-0.0659335	26.944	30.277	-446.287	0.0591210	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526752	1	OK	0.0538185	-0.4918161	-0.8664950	-0.0663841	27.158	30.371	-446.324	0.0507503	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526760	1	OK	0.0535231	-0.4916703	-0.8665557	-0.0669095	27.357	30.530	-446.284	0.0475506	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526768	1	OK	0.0533916	-0.4916206	-0.8665475	-0.0674827	27.576	30.745	-446.200	0.0493844	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526776	1	OK	0.0531024	-0.4915664	-0.8665495	-0.0680782	27.861	30.964	-446.164	0.0497416	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526784	1	OK	0.0528260	-0.4915062	-0.8665725	-0.0684341	28.183	31.117	-446.076	0.0540378	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526792	1	OK	0.0524024	-0.4914918	-0.8665577	-0.0690468	28.559	31.280	-446.075	0.0513369	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526800	1	OK	0.0519720	-0.4914462	-0.8665543	-0.0697362	28.923	31.485	-446.089	0.0456854	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526808	1	OK	0.0517322	-0.4913948	-0.8665441	-0.0704000	29.233	31.688	-445.950	0.0419085	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526816	1	OK	0.0515773	-0.4913301	-0.8665335	-0.0710928	29.542	31.951	-445.810	0.0387596	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526824	1	OK	0.0511850	-0.4912184	-0.8665830	-0.0715438	29.880	32.087	-445.766	0.0403352	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526832	1	OK	0.0509853	-0.4911359	-0.8665991	-0.0720562	30.182	32.325	-445.729	0.0464118	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526840	1	OK	0.0506412	-0.4911474	-0.8665702	-0.0725656	30.462	32.447	-445.830	0.0412295	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526848	1	OK	0.0503210	-0.4910545	-0.8666083	-0.0729610	30.799	32.577	-445.776	0.0443763	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526856	1	OK	0.0498133	-0.4909918	-0.8666339	-0.0734256	31.084	32.651	-445.815	0.0470207	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526864	1	OK	0.0496217	-0.4909334	-0.8666336	-0.0739483	31.287	32.836	-445.828	0.0476655	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526872	1	OK	0.0495415	-0.4908281	-0.8666665	-0.0743137	31.438	33.007	-445.661	0.0534429	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526880	1	OK	0.0494739	-0.4906742	-0.8667454	-0.0744556	31.611	33.135	-445.641	0.0571920	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526888	1	OK	0.0490732	-0.4906207	-0.8667640	-0.0748554	31.884	33.255	-445.644	0.0566893	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526896	1	OK	0.0485898	-0.4906321	-0.8667520	-0.0752338	32.101	33.274	-445.695	0.0542223	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526904	1	OK	0.0483405	-0.4905934	-0.8667417	-0.0757634	32.278	33.443	-445.716	0.0505509	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526912	1	OK	0.0479846	-0.4905755	-0.8667271	-0.0762711	32.485	33.562	-445.766	0.0466933	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526920	1	OK	0.0477839	-0.4905491	-0.8667057	-0.0768084	32.697	33.754	-445.660	0.0478275	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526928	1	OK	0.0476697	-0.4905082	-0.8667087	-0.0771052	32.885	33.921	-445.606	0.0572529	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526936	1	OK	0.0476157	-0.4905034	-0.8666861	-0.0774229	33.075	34.076	-445.546	0.0626829	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526944	1	OK	0.0474834	-0.4905139	-0.8666545	-0.0777914	33.262	34.191	-445.541	0.0649340	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526952	1	OK	0.0472182	-0.4906069	-0.8665816	-0.0781773	33.483	34.293	-445.482	0.0711510	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526960	1	OK	0.0470311	-0.4907042	-0.8665150	-0.0784170	33.638	34.342	-445.550	0.0626796	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526968	1	OK	0.0468908	-0.4907986	-0.8664166	-0.0789951	33.752	34.494	-445.576	0.0584333	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526976	1	OK	0.0467665	-0.4907601	-0.8664329	-0.0791297	33.927	34.579	-445.522	0.0650699	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526984	1	OK	0.0465870	-0.4908035	-0.8664013	-0.0793123	34.132	34.617	-445.469	0.0703571	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	526992	1	OK	0.0465336	-0.4908286	-0.8663829	-0.0793896	34.243	34.621	-445.306	0.0730034	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527000	1	OK	0.0463319	-0.4908272	-0.8663892	-0.0794461	34.400	34.655	-445.387	0.0741722	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527008	1	OK	0.0461797	-0.4908590	-0.8663502	-0.0797628	34.451	34.708	-445.365	0.0692946	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527016	1	OK	0.0461368	-0.4908486	-0.8663297	-0.0800746	34.574	34.799	-445.306	0.0687178	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527024	1	OK	0.0459742	-0.4908259	-0.8663252	-0.0803554	34.698	34.852	-445.286	0.0592840	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527032	1	OK	0.0457817	-0.4907346	-0.8663594	-0.0806534	34.876	34.967	-445.287	0.0584329	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527040	1	OK	0.0455042	-0.4907014	-0.8663470	-0.0811437	35.068	35.084	-445.227	0.0544158	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527048	1	OK	0.0453234	-0.4907116	-0.8663615	-0.0810291	35.240	35.049	-445.273	0.0566609	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527056	1	OK	0.0452650	-0.4907645	-0.8663107	-0.0812840	35.383	35.165	-445.303	0.0559937	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527064	1	OK	0.0452899	-0.4907627	-0.8663058	-0.0813329	35.461	35.250	-445.338	0.0564972	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527072	1	OK	0.0450401	-0.4907867	-0.8662729	-0.0816771	35.644	35.351	-445.399	0.0543428	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527080	1	OK	0.0450049	-0.4908085	-0.8662245	-0.0820768	35.707	35.448	-445.309	0.0529682	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527088	1	OK	0.0448301	-0.4908567	-0.8661864	-0.0822866	35.944	35.512	-445.360	0.0552511	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527096	1	OK	0.0446040	-0.4909206	-0.8661342	-0.0825771	36.034	35.582	-445.413	0.0536438	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527104	1	OK	0.0444220	-0.4909673	-0.8660933	-0.0828259	36.225	35.666	-445.387	0.0547968	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527112	1	OK	0.0443514	-0.4910674	-0.8660195	-0.0830421	36.290	35.689	-445.478	0.0469904	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527120	1	OK	0.0440239	-0.4911675	-0.8659514	-0.0833341	36.492	35.746	-445.537	0.0479420	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527128	1	OK	0.0438190	-0.4911919	-0.8658798	-0.0840390	36.635	35.895	-445.503	0.0401380	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527136	1	OK	0.0436543	-0.4912297	-0.8658151	-0.0845684	36.726	35.989	-445.499	0.0344391	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527144	1	OK	0.0434098	-0.4913232	-0.8656991	-0.0853359	36.930	36.139	-445.453	0.0285267	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527152	1	OK	0.0430628	-0.4913631	-0.8656328	-0.0859520	37.196	36.315	-445.500	0.0281861	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527160	1	OK	0.0427069	-0.4913804	-0.8656024	-0.0863355	37.567	36.465	-445.513	0.0351082	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527168	1	OK	0.0423916	-0.4913702	-0.8655539	-0.0870328	37.831	36.667	-445.489	0.0309853	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527176	1	OK	0.0419546	-0.4913558	-0.8655283	-0.0875788	38.177	36.831	-445.396	0.0345251	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527184	1	OK	0.0416368	-0.4913360	-0.8654858	-0.0882590	38.455	37.032	-445.376	0.0373040	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527192	1	OK	0.0412038	-0.4913674	-0.8654186	-0.0889437	38.782	37.199	-445.448	0.0389744	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527200	1	OK	0.0411326	-0.4913504	-0.8653892	-0.0893554	38.956	37.367	-445.377	0.0390258	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527208	1	OK	0.0409790	-0.4913665	-0.8653426	-0.0897885	39.216	37.532	-445.257	0.0399156	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527216	1	OK	0.0407974	-0.4913891	-0.8652936	-0.0902181	39.463	37.669	-445.158	0.0420554	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527224	1	OK	0.0406568	-0.4914221	-0.8652592	-0.0904317	39.659	37.791	-445.126	0.0486853	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527232	1	OK	0.0406670	-0.4915149	-0.8651791	-0.0906892	39.762	37.894	-445.089	0.0491358	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527240	1	OK	0.0406037	-0.4915980	-0.8651067	-0.0909571	39.849	37.984	-445.149	0.0498291	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527248	1	OK	0.0405067	-0.4917057	-0.8650208	-0.0912349	40.002	38.108	-445.055	0.0565337	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527256	1	OK	0.0406054	-0.4918110	-0.8648975	-0.0917900	40.142	38.276	-445.006	0.0564791	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527264	1	OK	0.0404728	-0.4918930	-0.8648206	-0.0921336	40.285	38.379	-444.940	0.0554132	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527272	1	OK	0.0405646	-0.4919748	-0.8647469	-0.0923481	40.411	38.514	-444.843	0.0559161	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527280	1	OK	0.0405716	-0.4920624	-0.8646674	-0.0926222	40.580	38.617	-444.706	0.0588937	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527288	1	OK	0.0404798	-0.4922164	-0.8645685	-0.0927675	40.706	38.681	-444.796	0.0578556	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527296	1	OK	0.0403421	-0.4922948	-0.8645076	-0.0929784	40.926	38.833	-444.779	0.0617949	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527304	1	OK	0.0401497	-0.4924381	-0.8643886	-0.0934080	41.067	38.911	-444.702	0.0571176	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527312	1	OK	0.0401124	-0.4925572	-0.8642740	-0.0938559	41.186	38.998	-444.618	0.0549080	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527320	1	OK	0.0400290	-0.4926987	-0.8641410	-0.0943714	41.341	39.129	-444.539	0.0460517	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527328	1	OK	0.0399480	-0.4928303	-0.8640348	-0.0946906	41.477	39.174	-444.630	0.0407004	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527336	1	OK	0.0398343	-0.4929057	-0.8639799	-0.0948472	41.603	39.217	-444.661	0.0411471	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527344	1	OK	0.0397402	-0.4930048	-0.8638956	-0.0951384	41.727	39.262	-444.696	0.0389486	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527352	1	OK	0.0396294	-0.4930963	-0.8638232	-0.0953675	41.804	39.304	-444.596	0.0405773	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527360	1	OK	0.0393341	-0.4931013	-0.8638038	-0.0956402	41.996	39.383	-444.712	0.0435359	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527368	1	OK	0.0391965	-0.4930623	-0.8637764	-0.0961430	42.130	39.512	-444.605	0.0455394	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527376	1	OK	0.0391513	-0.4931034	-0.8637018	-0.0966199	42.213	39.606	-444.620	0.0406107	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	527384	1	OK	0.0389614	-0.4930659	-0.8636927	-0.0969688	42.440	39.717	-444.608	0.0418516	0
